r,Nesar,28,,32.81768,50.424258
it,marotta,Marotta,10,,43.766667,13.133333
it,marozzo,Marozzo,05,,44.778333,12.133333
it,marradi,Marradi,16,,44.066667,11.616667
it,marraglione,Marraglione,03,,38.966667,16.75
it,marri,Marri,03,,39.416667,16.133333
it,marrubiu,Marrùbiu,14,,39.750556,8.6375
it,marrucheto,Marrucheto,16,,42.766667,11.066667
it,marsaglia,Marsaglia,05,,44.7,9.383333
it,marsala,Marsala,15,80755,37.8,12.433333
it,marsarolis,Marsarolis,06,,46.180278,13.453333
it,marsciano,Marsciano,18,17262,42.9,12.333333
it,marseiller,Marseiller,19,,45.75,7.533333
it,marsiai,Marsiai,20,,46.0875,12.016111
it,marsia,Marsia,10,,42.85,13.466667
it,marsico nuovo,Marsico Nuovo,02,,40.416667,15.733333
it,marsico vetere,Marsico Vetere,02,,40.383333,15.816667
it,marsiliana,Marsiliana,16,,42.533333,11.35
it,marsola,Marsola,12,,44.25,7.55
it,marsure,Marsure,06,,46.098611,12.595833
it,marta,Marta,07,,42.533333,11.916667
it,martano,Martano,13,9644,40.2,18.3
it,martellago,Martellago,20,20335,45.5475,12.15
it,martella,Martella,02,,40.666667,16.55
it,martelli,Martelli,01,,42.233333,14.416667
it,martesi,Martesi,01,,42.666667,13.516667
it,martignacco,Martignacco,06,,46.096389,13.137778
it,martignano,Martignano,13,,40.233333,18.233333
it,martilluso,Martilluso,03,,38.933333,16.733333
it,marti,Marti,16,,43.65,10.733333
it,martina franca,Martina Franca,13,48233,40.7,17.333333
it,martina olba,Martina Olba,08,,44.5,8.6
it,martinazzo,Martinazzo,06,,46.184444,13.159722
it,martinengo,Martinengo,09,,45.566667,9.766667
it,martinetto,Martinetto,08,,44.383333,8.35
it,martiniana po,Martiniana Po,12,,44.633333,7.366667
it,martino,Martino,15,,37.983333,15.15
it,martinsicuro,Martinsicuro,01,15030,42.883333,13.916667
it,martirano lombardo,Martirano Lombardo,03,,39.066667,16.233333
it,martirano,Martirano,03,,39.083333,16.233333
it,martis,Martis,14,,40.783333,8.816667
it,martone,Martone,03,,38.35,16.283333
it,martorano,Martorano,05,,44.175833,12.288889
it,maruggio,Maruggio,13,,40.316667,17.566667
it,marzabotto,Marzabotto,05,,44.333333,11.2
it,marzalengo,Marzalengo,09,,45.2,9.983333
it,marzamemi,Marzamemi,15,,36.733333,15.1
it,marzana di torriglia,Marzana di Torriglia,08,,44.5,9.15
it,marzano di nola,Marzano di Nola,04,,40.9,14.583333
it,marzano,Marzano,04,,41.316667,14.033333
it,marzano,Marzano,08,,44.5,9.15
it,marzeno,Marzeno,05,,44.233333,11.866667
it,marzetelle,Marzetelle,09,,44.966667,10.9
it,marzettelle,Marzettelle,09,,44.966667,10.9
it,marziai,Marziai,20,,45.983333,11.983333
it,marzi,Marzi,03,,39.166667,16.3
it,marzinis,Marzinis,06,,45.931667,12.774444
it,marzio,Marzio,09,,45.933333,8.85
it,marzolara,Marzolara,05,,44.633333,10.166667
it,marzolini,Marzolini,18,,42.8,12.633333
it,marzolo,Marzolo,16,,44.05,11.25
it,masainas,Masainas,14,,39.048056,8.629444
it,masanti di sopra,Masanti di Sopra,05,,44.55,9.616667
it,masanti di sotto,Masanti di Sotto,05,,44.566667,9.616667
it,masanti,Masanti,05,,44.55,9.616667
it,masarei,Masarei,20,,46.5,11.9
it,masare,Masarè,20,,46.398056,12.015556
it,masarie,Masariè,20,,46.396944,12.296111
it,mascalcia,Mascalcia,05,,44.783333,11.866667
it,mascali,Mascali,15,12525,37.75,15.2
it,mascalucia,Mascalucia,15,27703,37.566667,15.05
it,maschito,Maschito,02,,40.9,15.833333
it,mascioni,Mascioni,01,,42.516667,13.333333
it,maserada sul piave,Maserada sul Piave,20,,45.756389,12.313611
it,masera di padova,Maserà di Padova,20,,45.316667,11.866667
it,maseralino,Maseralino,20,,45.266667,11.816667
it,masera,Masera,12,,46.133333,8.333333
it,masera,Maserà,20,,45.316667,11.866667
it,maseris,Maseris,06,,46.101667,12.980833
it,maser,Maser,20,,45.8,11.983333
it,masi del monte,Masi del Monte,17,,46.333333,10.616667
it,masiello,Masiello,04,,41.083333,14.983333
it,masiera,Masiera,05,,44.466667,11.966667
it,masi,Masi,02,,40.8,15.716667
it,masina,Masina,09,,46.166667,9.4
it,masino,Masino,09,,46.166667,9.633333
it,masi san giacomo,Masi San Giacomo,05,,44.783333,11.783333
it,masi torello,Masi Torello,05,,44.8,11.783333
it,maslianico,Maslianico,09,,45.85,9.05
it,mas,Mas,20,,46.155278,12.131667
it,masnago,Masnago,09,,45.833333,8.8
it,masobello,Masobello,17,,46.75,12.183333
it,maso corto,Maso Corto,17,,46.75,10.766667
it,masogelato,Masogelato,17,,46.75,10.966667
it,masolino,Masolino,05,,44.716667,11.75
it,maso,Maso,20,,45.883333,11.35
it,masone,Masone,05,,44.683333,10.733333
it,masone,Masone,08,,44.5,8.7
it,mason,Masòn,06,,46.026667,12.675833
it,maso stabbio,Maso Stabbio,17,,46.616667,10.7
it,massac,Massac,20,,46.066667,11.933333
it,massa d'albe,Massa d'Albe,01,,42.1,13.383333
it,massa del moro,Massa del Moro,05,,44.140278,12.185
it,massadita,Massadita,03,,39.933333,15.816667
it,massa e cozzile,Massa e Cozzile,16,,43.9,10.75
it,massa fermana,Massa Fermana,10,,43.15,13.466667
it,massa fiscaglia,Massa Fiscaglia,05,,44.796944,12.028889
it,massafra,Massafra,13,31436,40.591944,17.115278
it,massa lombarda,Massa Lombarda,05,,44.45,11.816667
it,massalubrense,Massalubrense,04,,40.6,14.333333
it,massa macinaia,Massa Macinaia,16,,43.816667,10.55
it,massa macinata,Massa Macinata,16,,43.816667,10.55
it,massama,Massama,14,,39.943889,8.6025
it,massa marittima,Massa Marittima,16,8924,43.05,10.883333
it,massa martana,Massa Martana,18,,42.766667,12.516667
it,massa,Massa,02,,39.983333,15.733333
it,massa,Massa,05,,44.094167,12.333333
it,massa,Massa,06,,45.939722,13.547778
it,massa,Massa,10,,43.183333,12.933333
it,massa,Massa,16,68318,44.016667,10.15
it,massanera,Massanera,16,,43.7,11.183333
it,massao,Massao,20,,46.066667,11.933333
it,massari visanti,Massari Visanti,04,,41.283333,14.45
it,massarosa,Massarosa,16,21262,43.866667,10.333333
it,massascusa,Massascusa,04,,40.2,15.283333
it,massazza,Massazza,12,,45.483333,8.166667
it,massello,Massello,12,,44.95,7.066667
it,massenzatica,Massenzatica,05,,44.927222,12.174167
it,massenzatico,Massenzatico,05,,44.716667,10.716667
it,masserano,Masserano,12,,45.583333,8.2
it,masseria balzano,Masseria Balzano,04,,40.766667,14.483333
it,masseria bonomo,Masseria Bonomo,01,,42.116667,14.616667
it,masseria caruso,Masseria Caruso,03,,39.533333,16.766667
it,masseria chiesa callura,Masseria Chiesa Callura,15,,37.366667,14.816667
it,masseria chiesa,Masseria Chiesa,15,,37.366667,14.816667
it,masseria comunelli,Masseria Comunelli,15,,37.45,14.683333
it,masseria coppari,Masseria Coppari,04,,41.4,14.716667
it,masseria cunazzo,Masseria Cunazzo,15,,37.483333,14.466667
it,masseria d'ardes,Masseria d'Ardes,13,,41.633333,15.083333
it,masseria di bruca,Masseria di Bruca,15,,37.666667,14.683333
it,masseria di rusciano,Masseria di Rusciano,02,,39.966667,16.25
it,masseria di santo,Masseria Di Santo,01,,42.083333,14.566667
it,masseria dolcetti,Masseria Dolcetti,03,,39.75,16.25
it,masseria filippelli,Masseria Filippelli,03,,39.566667,16.783333
it,masseria fovate,Masseria Fovate,15,,37.433333,14.633333
it,masseria frigole,Masseria Frigole,13,,40.425833,18.240278
it,masseria frigule,Masseria Frigule,13,,40.425833,18.240278
it,masseria giancio,Masseria Giancio,15,,37.55,14.583333
it,masseria grotta fumata,Masseria Grotta Fumata,15,,37.716667,14.716667
it,masseria inacquata,Masseria Inacquata,13,,41.433333,15.85
it,masseria la callora,Masseria la Callora,15,,37.366667,14.816667
it,masseria macchiafava,Masseria Macchiafava,15,,37.783333,14.766667
it,masseria margherito sottano,Masseria Margherito Sottano,15,,37.383333,14.616667
it,masseria,Masseria,17,,46.916667,11.25
it,masseria nardoia,Masseria Nardoia,11,,41.483333,14.733333
it,masseria niscima,Masseria Niscima,15,,37.283333,14.65
it,masseria orimini,Masseria Orimini,13,,40.698056,17.216944
it,masseria passarelli,Masseria Passarelli,11,,41.55,14.8
it,masseria perciata,Masseria Perciata,15,,37.883333,13.15
it,masseria portella sottana,Masseria Portella Sottana,15,,37.883333,12.6
it,masseria priore,Masseria Priore,02,,40.783333,15.65
it,masseria reitano,Masseria Reitano,15,,37.4,15.066667
it,masseria rinazzo,Masseria Rinazzo,15,,37.816667,12.6
it,masseria rossi,Masseria Rossi,15,,37.566667,14.383333
it,masseria rusciano,Masseria Rusciano,02,,39.966667,16.25
it,masseria salituri,Masseria Salituri,03,,39.783333,16.233333
it,masseria san biagio,Masseria San Biagio,15,,37.25,14.816667
it,masseria santa barbara,Masseria Santa Barbara,13,,40.216667,18.066667
it,masseria santa maria del bosco,Masseria Santa Maria del Bosco,15,,37.933333,14.95
it,masseria scatozza,Masseria Scatozza,01,,42.15,14.483333
it,masseria scilva,Masseria Scilva,03,,39.85,16.416667
it,masseria serravalle,Masseria Serravalle,15,,37.35,14.8
it,masseria sollima,Masseria Sollima,15,,37.433333,14.516667
it,masseria speciale,Masseria Speciale,15,,37.55,14.616667
it,masseria tempa del pertagio,Masseria Tempa del Pertagio,02,,39.95,16.116667
it,masserie,Masserie,17,,46.842222,12.089722
it,masseri,Masseri,01,,42.7,13.683333
it,masseriola,Masseriola,13,,40.576111,17.191667
it,massicelle,Massicelle,04,,40.133333,15.333333
it,massignano,Massignano,10,,43.05,13.783333
it,massimeno,Massimeno,17,,46.133333,10.766667
it,masso corto,Masso Corto,17,,46.75,10.766667
it,mastrati,Mastrati,04,,41.4,14.116667
it,mastro,Mastro,05,,43.983333,12.166667
it,masucco,Masucco,09,,46.45,10.316667
it,masulda,Masulda,02,,40.066667,16
it,masuldo,Masuldo,02,,40.066667,16
it,masullas,Masullas,14,,39.701944,8.785
it,matacalagonis,Matacalagonis,14,,39.287222,9.2275
it,matelica,Matelica,10,10294,43.25,13
it,matera,Matera,02,57250,40.666667,16.6
it,matera,Matera,10,,42.75,13.383333
it,materdomimi,Materdomimi,04,,40.75,14.683333
it,materdomini,Materdomini,04,,40.75,14.683333
it,mathi,Mathi,12,,45.25,7.533333
it,matigge,Matigge,18,,42.9,12.75
it,mati,Mati,12,,45.25,7.533333
it,matino,Matino,13,11410,40.033333,18.133333
it,matonti,Matonti,04,,40.3,15.016667
it,matrice,Matrice,11,,41.616667,14.716667
it,matrignano,Matrignano,18,,42.75,12.783333
it,mattarana,Mattarana,08,,44.25,9.616667
it,mattarello,Mattarello,17,,46,11.116667
it,mattere,Mattere,01,,42.716667,13.5
it,matticoli,Matticoli,11,,41.616667,14.216667
it,mattinata,Mattinata,13,,41.7,16.05
it,mattone,Mattone,16,,43.483333,11.066667
it,matzaccara,Matzaccara,14,,39.131944,8.450833
it,mauls,Mauls,17,,46.85,11.516667
it,mauria,Mauria,20,,46.45,12.516667
it,mauro,Mauro,03,,39.6,16.366667
it,mavhinje,Mavhinje,06,,45.784722,13.656944
it,mavigna,Mavigna,09,,46.15,10.133333
it,mazara del vallo,Mazara del Vallo,15,50979,37.65,12.583333
it,mazia,Mazia,17,,46.7,10.616667
it,mazzabue,Mazzabue,05,,44.9,10.416667
it,mazzacara,Mazzacara,14,,39.131944,8.450833
it,mazza,Mazza,03,,38.966667,16.85
it,mazzangrugno,Mazzangrugno,10,,43.516667,13.316667
it,mazzano romano,Mazzano Romano,07,,42.2,12.4
it,mazzanti,Mazzanti,05,,44.566667,9.616667
it,mazzarbo,Mazzarbo,20,,45.485556,12.408611
it,mazzarino,Mazzarino,15,12483,37.3,14.216667
it,mazzarocco,Mazzarocco,12,,46.066667,8.55
it,mazzarra,Mazzarra,15,,38.083333,15.133333
it,mazzarra sant'andrea,Mazzarra Sant'Andrea,15,,38.083333,15.133333
it,mazze,Mazzè,12,,45.3,7.933333
it,mazzin,Mazzin,17,,46.45,11.7
it,mazzocco,Mazzocco,20,,45.55,12.25
it,mazzo di valtellina,Mazzo di Valtellina,09,,46.25,10.25
it,mazzolada di lison,Mazzolada di Lison,20,,45.7475,12.771389
it,mazzola,Mazzola,16,,44.2,10.133333
it,mazzolini,Mazzolini,18,,42.8,12.633333
it,mazzolla,Mazzolla,16,,43.366667,10.9
it,mazzo,Mazzo,09,,46.25,10.25
it,mazzorno,Mazzorno,20,,45.020833,12.124444
it,mazzuca,Mazzuca,03,,39.1,16.8
it,mea,Mea,20,,45.015556,12.2675
it,meana,Meana,18,,42.783333,11.983333
it,meana sardo,Meana Sardo,14,,39.945833,9.072222
it,meano,Meano,20,,46.106389,12.064722
it,mecarillo,Mecarillo,03,,39.666667,16.016667
it,meda,Meda,09,22048,45.666667,9.15
it,meda,Meda,20,,45.766667,11.383333
it,medea,Medea,06,,45.918056,13.424167
it,medeazza,Medeazza,06,,45.795833,13.606389
it,medelana,Medelana,05,,44.766667,11.866667
it,mede,Mede,09,,45.1,8.733333
it,medesano,Medesano,05,,44.75,10.133333
it,medeuzza,Medeuzza,06,,45.94,13.397778
it,medicina,Medicina,05,14065,44.466667,11.633333
it,medicina,Medicina,16,,43.95,10.683333
it,mediis,Mediis,06,,46.406111,12.826667
it,mediolanum,Mediolanum,09,,45.466667,9.2
it,medolago,Medolago,09,,45.666667,9.483333
it,medole,Medole,09,,45.316667,10.5
it,medolla,Medolla,05,,44.85,11.066667
it,meduna di livenza,Meduna di Livenza,20,,45.806667,12.611944
it,meduno,Meduno,06,,46.218056,12.798056
it,meggiano,Meggiano,18,,42.7,12.683333
it,megliadino san vitale,Megliadino San Vitale,20,,45.183333,11.516667
it,megognano,Megognano,16,,43.433333,11.166667
it,megolo di mezzo,Megolo di Mezzo,12,,45.983333,8.3
it,meida,Meida,17,,46.433333,11.683333
it,meina,Meina,12,,45.783333,8.533333
it,meira prini,Meira Prini,12,,44.583333,7.283333
it,melago,Melago,17,,46.833333,10.65
it,melara,Melara,05,,44.833333,11.1
it,melara,Melara,09,,45.05,11.183333
it,melarolo,Melarolo,06,,45.955556,13.326944
it,meldola,Meldola,05,,44.128333,12.0625
it,melegnanello,Melegnanello,09,,45.233333,9.616667
it,melegnano,Melegnano,09,16155,45.35,9.316667
it,mele,Mele,09,,46.2,9.683333
it,melendugno,Melendugno,13,9554,40.266667,18.333333
it,melene,Melene,12,,44.566667,6.983333
it,meleta,Meleta,16,,43.033333,11.066667
it,meleti,Meleti,09,,45.116667,9.816667
it,meletole,Meletole,05,,44.85,10.6
it,meleto,Meleto,05,,43.866667,12.683333
it,meleto,Meleto,16,,43.566667,11.466667
it,meleze,Meleze,12,,44.566667,6.983333
it,melezet,Mélezet,12,,45.066667,6.683333
it,melezzole,Melezzole,18,,42.666667,12.333333
it,melfa,Melfa,07,,41.533333,13.65
it,melfi,Melfi,02,15897,41,15.65
it,melicocca,Melicoccà,03,,38.55,16.166667
it,melicucca,Melicuccà,03,,38.3,15.883333
it,melicucco,Melicucco,03,,38.433333,16.066667
it,melilla,Melilla,03,,39.116667,16.366667
it,melilli,Melilli,15,13211,37.183333,15.116667
it,melissa,Melissa,03,,39.3,17.016667
it,melissano,Melissano,13,,39.966667,18.116667
it,melito di napoli,Melito di Napoli,04,41291,40.916667,14.233333
it,melito di porto salvo,Melito di Porto Salvo,03,10602,37.916667,15.783333
it,melito irpino,Melito Irpino,04,,41.1,15.016667
it,melito,Mélito,03,,37.916667,15.783333
it,melito porto salvo,Melito Porto Salvo,03,,37.916667,15.783333
it,melizzano,Melizzano,04,,41.15,14.5
it,melle,Melle,12,,44.566667,7.316667
it,mellili,Mellili,15,,37.183333,15.116667
it,mello,Mello,09,,46.15,9.55
it,mel,Mel,20,,46.064722,12.082222
it,melpignano,Melpignano,13,,40.15,18.283333
it,mels,Mels,06,,46.179722,13.108611
it,meltina,Meltina,17,,46.583333,11.25
it,melzo,Melzo,09,19453,45.5,9.416667
it,menaggio,Menaggio,09,,46.016667,9.233333
it,mena,Mena,06,,46.356667,13.074444
it,menate,Menate,05,,44.6,12
it,menconico,Menconico,09,,44.8,9.283333
it,mendicino,Mendicino,03,,39.25,16.183333
it,mendola,Mendola,17,,46.416667,11.216667
it,menestrello,Menestrello,18,,43.183333,12.316667
it,menfi,Menfi,15,13231,37.6,12.966667
it,mengara,Mengara,18,,43.266667,12.566667
it,mennella,Mennella,11,,41.583333,14.05
it,menniti,Menniti,03,,38.75,16.316667
it,mensa,Mensa,05,,44.240278,12.234167
it,mensanello,Mensanello,16,,43.383333,11.116667
it,mensano,Mensano,16,,43.3,11.05
it,menta,Menta,05,,44.433333,9.5
it,mentana,Mentana,07,14925,42.033333,12.633333
it,meolo,Meolo,20,,45.621944,12.4525
it,meran,Meran,17,,46.666667,11.15
it,meran,Meran,19,,45.7,7.666667
it,merano,Merano,17,33514,46.666667,11.15
it,merate,Merate,09,14801,45.7,9.416667
it,mercallo di sassi,Mercallo di Sassi,09,,45.75,8.666667
it,mercallo,Mercallo,09,,45.75,8.666667
it,mercatale di sassocorvato,Mercatale di Sassocorvato,10,,43.783333,12.483333
it,mercatale,Mercatale,05,,44.166667,11.583333
it,mercatale,Mercatale,10,,43.783333,12.483333
it,mercatale,Mercatale,16,,43.483333,11.566667
it,mercatale,Mercatale,18,,43.25,12.133333
it,mercatale valdarno,Mercatale Valdarno,18,,43.25,12.133333
it,mercatale vernio,Mercatale Vernio,16,,44.033333,11.15
it,mercatello,Mercatello,04,,40.65,14.8
it,mercatello,Mercatello,10,,43.65,12.333333
it,mercatello,Mercatello,18,,42.833333,12.683333
it,mercatello sul metauro,Mercatello sul Metauro,10,,43.65,12.333333
it,mercatino marecchia,Mercatino Marecchia,10,,43.883333,12.283333
it,mercatino,Mercatino,10,,43.883333,12.283333
it,mercato,Mercato,04,,40.716667,14.933333
it,mercato san severino,Mercato San Severino,04,20954,40.783333,14.766667
it,mercato saraceno,Mercato Saraceno,05,,43.95,12.2
it,mercato sarareno,Mercato Sarareno,05,,43.95,12.2
it,mercato vecchio,Mercato Vecchio,10,,43.8,12.366667
it,mercenasco,Mercenasco,12,,45.366667,7.883333
it,mercogliano,Mercogliano,04,13046,40.916667,14.733333
it,mercore,Mercore,05,,44.966667,9.983333
it,merendaore,Merendaore,20,,45.716667,11.183333
it,merendi,Merendi,03,,39.216667,16.25
it,mereto di capitolo,Mereto di Capítolo,06,,45.925278,13.296944
it,mereto di tomba,Mereto di Tomba,06,,46.049722,13.039444
it,mereto,Mereto,06,,46.049722,13.039444
it,meretto di tomba,Meretto di Tomba,06,,46.049722,13.039444
it,meretto,Meretto,06,,46.049722,13.039444
it,mergo,Mergo,10,,43.466667,13.033333
it,mergozzo,Mergozzo,12,,45.966667,8.433333
it,merie,Merie,06,,46.211944,12.692778
it,meri,Merì,15,,38.166667,15.25
it,merine,Merine,13,,40.333333,18.233333
it,merizzo,Merizzo,16,,44.266667,9.983333
it,merlana,Merlana,06,,45.951667,13.310556
it,merlara,Merlara,20,,45.166667,11.433333
it,merlengo,Merlengo,20,,45.713056,12.195556
it,merletto,Merletto,12,,44.516667,6.966667
it,merli,Merli,08,,43.85,7.733333
it,meroso,Meroso,03,,39.983333,15.983333
it,merrone,Merrone,04,,41.183333,14.283333
it,mersino,Mersino,06,,46.183333,13.483333
it,merso soprano,Merso Soprano,06,,46.123889,13.528056
it,mesagne,Mesagne,13,26981,40.566667,17.8
it,mesa,Mesa,07,,41.383333,13.116667
it,mese,Mese,09,,46.3,9.383333
it,mesiano,Mesiano,03,,38.616667,16
it,mesignadi,Mesignadi,03,,38.3,16
it,mesola,Mesola,05,,44.923333,12.245556
it,mesoraca,Mesoraca,03,,39.083333,16.8
it,messenano,Messenano,18,,42.7,12.6
it,messerotti,Messerotti,05,,44.716667,10.95
it,messignadi,Messignadi,03,,38.3,16
it,messina,Messina,15,237956,38.183333,15.566667
it,mestre,Mestre,20,,45.490278,12.2425
it,mestrino,Mestrino,20,,45.433333,11.75
it,mesuraca,Mesuraca,03,,39.083333,16.8
it,meta,Meta,04,,40.65,14.4
it,metaponto,Metaponto,02,,40.366667,16.8
it,metteglia,Metteglia,05,,44.7,9.416667
it,metti,Metti,05,,44.7,9.8
it,mevale,Mevale,10,,42.9,12.983333
it,mexi,Mexi,08,,44.35,9.259167
it,meyen,Meyen,19,,45.816667,6.983333
it,meyer,Meyer,19,,45.816667,6.983333
it,mezzana bigli,Mezzana Bigli,09,,45.066667,8.85
it,mezzana in val di sole,Mezzana in Val di Sole,17,,46.316667,10.8
it,mezzana,Mezzana,02,,39.966667,16.166667
it,mezzana,Mezzana,16,,43.733333,10.466667
it,mezzana,Mezzana,17,,46.316667,10.8
it,mezzana,Mezzana,20,,45.05,11.966667
it,mezzana rabattone,Mezzana Rabattone,09,,45.083333,9.033333
it,mezzanego,Mezzanego,08,,44.383333,9.383333
it,mezzani,Mezzani,05,,44.916667,10.433333
it,mezzanino,Mezzanino,09,,45.116667,9.2
it,mezzano chitantolo,Mezzano Chitantolo,09,,45.116667,10
it,mezzano inferiore,Mezzano Inferiore,05,,44.916667,10.466667
it,mezzano,Mezzano,05,,44.4675,12.086944
it,mezzano,Mezzano,17,,46.15,11.8
it,mezzano siccomario,Mezzano Siccomario,09,,45.133333,9.15
it,mezzano superiore,Mezzano Superiore,05,,44.933333,10.433333
it,mezzarocco,Mezzarocco,12,,46.066667,8.55
it,mezzaselva di roana,Mezzaselva di Róana,20,,45.866667,11.416667
it,mezzaselva,Mezzaselva,17,,46.8,11.566667
it,mezzaselva,Mezzaselva,20,,45.866667,11.416667
it,mezzavia,Mezzavia,20,,45.3,11.8
it,mezzavilla,Mezzavilla,20,,44.96,12.125278
it,mezzeno,Mezzeno,05,,44.316667,11.916667
it,mezzocorona,Mezzocorona,17,,46.216667,11.116667
it,mezzogoro,Mezzogoro,05,,44.9,12.107778
it,mezzoiuso,Mezzoiuso,15,,37.866667,13.466667
it,mezzojuso,Mezzojuso,15,,37.866667,13.466667
it,mezzolara,Mezzolara,05,,44.583333,11.55
it,mezzolaro,Mezzolaro,05,,44.583333,11.55
it,mezzoldo,Mezzoldo,09,,46.016667,9.666667
it,mezzolombardo,Mezzolombardo,17,,46.216667,11.083333
it,mezzomerico,Mezzomerico,12,,45.616667,8.6
it,mezzomonte,Mezzomonte,06,,46.050556,12.493611
it,mezzovilla,Mezzovilla,20,,46.003611,12.318333
it,miane,Miane,20,,45.95,12.1
it,miane premaor,Miane Premaor,20,,45.936944,12.124722
