gtingchi,Chingtingchi,01,,33.618611,116.431667
cn,hsinshihtsun,Hsinshihtsun,04,,34.303611,120.044444
cn,hsinshihtu,Hsinshihtu,11,,28.489722,112.280278
cn,hsinshunpu,Hsinshunpu,05,,42.551389,126.248611
cn,hsinssuchang,Hsinssuchang,32,,31.366667,106.55
cn,hsinssuchen,Hsinssuchen,32,,31.366667,106.55
cn,hsinssu,Hsinssu,15,,36.0875,103.081667
cn,hsinssu,Hsinssu,23,,30.865724,121.454795
cn,hsinssu,Hsinssu,32,,31.366667,106.55
cn,hsinsungpu,Hsinsungpu,08,,45.816667,126.633333
cn,hsintachen,Hsintachen,04,,31.053504,120.846266
cn,hsinta,Hsinta,04,,31.053504,120.846266
cn,hsintaichen,Hsintaichen,02,,30.823033,121.082434
cn,hsintaihsien,Hsintaihsien,25,,35.900556,117.751944
cn,hsintai,Hsintai,02,,30.823033,121.082434
cn,hsintai,Hsintai,25,,35.900556,117.751944
cn,hsintaimen,Hsintaimen,19,,40.83464,120.417812
cn,hsintaissu,Hsintaissu,01,,33.566667,115.933333
cn,hsintaitzu,Hsintaitzu,19,,42.116667,123.6
cn,hsintaiyueh,Hsintaiyüeh,24,,39.557118,112.838632
cn,hsintangchang,Hsintangchang,12,,30.25,109.733333
cn,hsintangchen,Hsintangchen,20,,40.521111,112.493056
cn,hsintang,Hsintang,02,,31.02785,119.991062
cn,hsintang,Hsintang,04,,32.013611,119.121111
cn,hsintang,Hsintang,07,,24.924761,116.96223
cn,hsintang,Hsintang,12,,30.25,109.733333
cn,hsintang,Hsintang,16,,21.95,109.9
cn,hsintang,Hsintang,20,,40.521111,112.493056
cn,hsintang,Hsintang,30,,23.122384,113.609167
cn,hsintanghsu,Hsintanghsu,16,,21.95,109.9
cn,hsintangpu,Hsintangpu,03,,29.618793,115.713575
cn,hsintangshih,Hsintangshih,04,,32.013611,119.121111
cn,hsintangtsun,Hsintangtsun,02,,30.204167,121.305833
cn,hsintangyen,Hsintangyen,02,,29.74344,121.530222
cn,hsintan,Hsintan,01,,29.736095,118.280854
cn,hsintan,Hsintan,12,,30.166667,113.883333
cn,hsintanientzu,Hsintanientzu,20,,42.119722,118.836944
cn,hsintankou,Hsintankou,12,,30.166667,113.883333
cn,hsintanpu,Hsintanpu,12,,29.716667,114.866667
cn,hsintaotzu,Hsintaotzu,19,,41.107728,122.713625
cn,hsinte,Hsinte,01,,33.566667,115.933333
cn,hsintenghsiencheng,Hsintenghsiencheng,02,,29.975278,119.726667
cn,hsintenghsien,Hsintenghsien,02,,29.975278,119.726667
cn,hsinteng,Hsinteng,02,,29.975278,119.726667
cn,hsintessu,Hsintessu,01,,33.566667,115.933333
cn,hsintichen,Hsintichen,12,,29.816667,113.466667
cn,hsintienchen,Hsintienchen,09,,34.387778,113.593611
cn,hsintienchen,Hsintienchen,10,,39.1325,116.455278
cn,hsintienchen,Hsintienchen,12,,29.65,113.683333
cn,hsintienchiao,Hsintienchiao,03,,27.824946,114.258004
cn,hsintienchiao,Hsintienchiao,10,,37.131389,114.886389
cn,hsintienchi,Hsintienchi,09,,33.55,114.833333
cn,hsintienchi,Hsintienchi,25,,37.45,118.616667
cn,hsintienfou,Hsintienfou,01,,32.416667,116.383333
cn,hsintienhsien,Hsintienhsien,11,,25.901389,112.211667
cn,hsintien,Hsintien,01,,30.05433,118.247359
cn,hsintien,Hsintien,03,,25.361768,115.245508
cn,hsintien,Hsintien,04,,32.268606,120.916478
cn,hsintien,Hsintien,07,,24.593769,118.241054
cn,hsintien,Hsintien,08,,45.917965,127.825975
cn,hsintien,Hsintien,09,,32.408333,112.302778
cn,hsintien,Hsintien,10,,37.131389,114.886389
cn,hsintien,Hsintien,11,,25.901389,112.211667
cn,hsintien,Hsintien,12,,32.761944,111.311111
cn,hsintien,Hsintien,15,,35.611389,103.780278
cn,hsintien,Hsintien,18,,26.833333,106.216667
cn,hsintien,Hsintien,19,,41.036944,120.607222
cn,hsintien,Hsintien,24,,36.633333,112.75
cn,hsintien,Hsintien,25,,36.7975,118.294444
cn,hsintien,Hsintien,26,,37.5,110.266667
cn,hsintien,Hsintien,29,,24.05,103.733333
cn,hsintienli,Hsintienli,01,,30.833333,118.066667
cn,hsintienmiao,Hsintienmiao,04,,32.031111,118.440556
cn,hsintienpa,Hsintienpa,33,,31.683333,109.05
cn,hsintienping,Hsintienping,11,,27.430833,109.397778
cn,hsintienpu,Hsintienpu,01,,32.416667,116.383333
cn,hsintienpu,Hsintienpu,09,,32.408333,112.302778
cn,hsintienpu,Hsintienpu,11,,27.336667,111.340556
cn,hsintienpu,Hsintienpu,15,,35.529722,103.836111
cn,hsintienshan,Hsintienshan,01,,30.755309,118.769466
cn,hsintientsun,Hsintientsun,01,,30.833333,118.066667
cn,hsintientsun,Hsintientsun,24,,34.757222,110.291111
cn,hsintientzu,Hsintientzu,04,,34.133333,118.266667
cn,hsintientzu,Hsintientzu,10,,40.059167,118.011667
cn,hsintientzu,Hsintientzu,26,,33.530278,107.458889
cn,hsintientzu,Hsintientzu,32,,30.966667,103.033333
cn,hsintientzu,Hsintientzu,33,,31.383333,109.3
cn,hsintifangtun,Hsintifangtun,05,,42.964167,130.368889
cn,hsinti,Hsinti,12,,29.816667,113.466667
cn,hsinti,Hsinti,16,,23.233333,111.183333
cn,hsinti,Hsinti,20,,42.086944,119.896667
cn,hsinti,Hsinti,30,,20.289722,110.008056
cn,hsintihsu,Hsintihsü,16,,23.233333,111.183333
cn,hsintikang,Hsintikang,30,,21.416667,110.766667
cn,hsinting,Hsinting,24,,38.409167,112.733333
cn,hsintitang,Hsintitang,29,,22.921944,103.921111
cn,hsintsaihsien,Hsintsaihsien,09,,32.743889,114.976111
cn,hsintsai,Hsintsai,09,,32.743889,114.976111
cn,hsintsangchen,Hsintsangchen,02,,30.731513,121.175767
cn,hsintsang,Hsintsang,01,,30.416667,116.433333
cn,hsintsang,Hsintsang,02,,30.731513,121.175767
cn,hsintsaochen,Hsintsaochen,04,,31.780316,121.846262
cn,hsintsao,Hsintsao,30,,23.039742,113.411898
cn,hsintsotang,Hsintsotang,30,,23.223871,114.187097
cn,hsintsunchen,Hsintsunchen,24,,36.193056,113.245833
cn,hsintsunchieh,Hsintsunchieh,29,,26.083333,103.166667
cn,hsintsunchi,Hsintsunchi,01,,32.85,115.516667
cn,hsintsun,Hsintsun,01,,32.85,115.516667
cn,hsintsun,Hsintsun,04,,31.475833,120.0975
cn,hsintsun,Hsintsun,07,,26.013365,117.624056
cn,hsintsun,Hsintsun,16,,24.556389,109.805833
cn,hsintsun,Hsintsun,24,,35.207778,110.574722
cn,hsintsun,Hsintsun,29,,26.083333,103.166667
cn,hsintsun,Hsintsun,30,,20.542337,110.179772
cn,hsintsun,Hsintsun,31,,18.416121,109.963957
cn,hsintsun,Hsintsun,33,,29.459444,106.8625
cn,hsintsunshih,Hsintsunshih,31,,18.416121,109.963957
cn,hsintuchiao,Hsintuchiao,04,,31.597778,120.120556
cn,hsintuchiao,Hsintuchiao,32,,30.045252,101.488764
cn,hsintuhsien,Hsintuhsien,16,,23.983333,111.75
cn,hsintuhsien,Hsintuhsien,32,,30.82236,104.157421
cn,hsintu,Hsintu,16,,23.983333,111.75
cn,hsintu,Hsintu,32,,30.82236,104.157421
cn,hsintunchuan,Hsintunchuan,15,,36.369444,103.397222
cn,hsintungchang,Hsintungchang,07,,25.733333,119.233333
cn,hsintungkou,Hsintungkou,10,,40.946389,114.543056
cn,hsintun,Hsintun,30,,22.98,113.318889
cn,hsintunpao,Hsintunpao,24,,38.605004,111.939095
cn,hsintunpu,Hsintunpu,24,,38.605004,111.939095
cn,hsintuntsang,Hsintuntsang,01,,32.591944,118.437778
cn,hsintzu,Hsintzu,07,,24.956944,117.111944
cn,hsinwafang,Hsinwafang,01,,31.935556,116.823056
cn,hsinwangchuang,Hsinwangchuang,04,,32.316667,120.183333
cn,hsinwanti,Hsinwanti,02,,30.278887,120.538569
cn,hsinwen,Hsinwen,25,,35.855,117.685278
cn,hsinwenshih,Hsinwenshih,25,,35.855,117.685278
cn,hsinwo,Hsinwo,02,,28.937222,120.364722
cn,hsinwopu,Hsinwopu,19,,42.037222,119.828056
cn,hsinwopu,Hsinwopu,20,,42.019444,118.934444
cn,hsinwu,Hsinwu,02,,28.731469,121.357501
cn,hsinyangchen,Hsinyangchen,15,,34.685833,105.513056
cn,hsinyanghsien,Hsinyanghsien,09,,32.122778,114.065556
cn,hsinyang,Hsinyang,09,,32.095833,114.120278
cn,hsinyang,Hsinyang,12,,29.922525,115.302076
cn,hsinyang,Hsinyang,15,,34.685833,105.513056
cn,hsinyangnungchang,Hsinyangnungchang,04,,33.666667,120.266667
cn,hsinyangshih,Hsinyangshih,09,,32.122778,114.065556
cn,hsinyangtie,Hsinyangtie,12,,31.619444,112.869167
cn,hsinyao,Hsinyao,24,,39.099722,111.226389
cn,hsinyaowan,Hsinyaowan,26,,37.3,108.883333
cn,hsinyehhsien,Hsinyehhsien,09,,32.518611,112.352222
cn,hsinyeh,Hsinyeh,09,,32.518611,112.352222
cn,hsinyenkou,Hsinyenkou,12,,30.566667,113.116667
cn,hsinyingchen,Hsinyingchen,15,,35.703889,104.178333
cn,hsinying,Hsinying,03,,28.9,117.616667
cn,hsinying,Hsinying,05,,42.776667,126.135833
cn,hsinying,Hsinying,21,,36.036111,105.619722
cn,hsinying,Hsinying,22,,40.4,116.5
cn,hsinying,Hsinying,31,,19.740917,109.2855
cn,hsinyingpan,Hsinyingpan,29,,24.1,101.816667
cn,hsinyingshih,Hsinyingshih,31,,19.740917,109.2855
cn,hsinyingtzu,Hsinyingtzu,10,,41.156944,116.1375
cn,hsinyuanchi,Hsinyüanchi,04,,33.55,118.733333
cn,hsinyuan,Hsinyüan,06,,37.3,99
cn,hsinyuan,Hsinyüan,13,,43.451111,83.147778
cn,hsinyuan,Hsinyüan,26,,33.504411,106.213369
cn,hsinyuchen,Hsinyüchen,03,,27.804294,114.933354
cn,hsinyuhsiencheng,Hsinyuhsiencheng,03,,27.804294,114.933354
cn,hsinyuhsien,Hsinyühsien,03,,27.804294,114.933354
cn,hsinyu,Hsinyü,03,,27.804294,114.933354
cn,hsinyushih,Hsinyüshih,03,,27.804294,114.933354
cn,hsiochi,Hsiochi,20,,52.216667,120.8
cn,hsio,Hsio,29,,24.172609,102.40049
cn,hsiolo,Hsiolo,32,,30.025083,100.714248
cn,hsipachen,Hsipachen,04,,33.616667,119
cn,hsipa,Hsipa,04,,33.616667,119
cn,hsipailin,Hsipailin,24,,35.95,113.2
cn,hsipaipo,Hsipaipo,10,,38.338611,113.930278
cn,hsipaipo,Hsipaipo,24,,35.916667,113.466667
cn,hsipaitu,Hsipaitu,24,,36.4,113.066667
cn,hsipaiyu,Hsipaiyü,24,,36.516667,113.266667
cn,hsipali,Hsipali,10,,40.433611,115.3475
cn,hsipancheng,Hsipancheng,10,,40.770278,118.169722
cn,hsipanchiao,Hsipanchiao,22,,39.946389,115.89
cn,hsipan,Hsipan,24,,38.313056,113.151111
cn,hsipan,Hsipan,32,,30.54777,106.19723
cn,hsipantsun,Hsipantsun,24,,38.313056,113.151111
cn,hsipaochuang,Hsipaochuang,04,,33.016667,119.866667
cn,hsipaoshui,Hsipaoshui,10,,38.720833,114.805
cn,hsipaotou,Hsipaotou,24,,36.066667,112.766667
cn,hsipaoyu,Hsipaoyü,24,,38.7525,111.410833
cn,hsipeicha,Hsipeicha,05,,42.901944,128.220278
cn,hsipei,Hsipei,07,,25.183333,117.566667
cn,hsipeikou,Hsipeikou,12,,31.064722,111.34
cn,hsipeiwang,Hsipeiwang,22,,40.029167,116.274167
cn,hsipenho,Hsipenho,26,,33.427778,107.967778
cn,hsipientsun,Hsipientsun,02,,29.450833,121.298056
cn,hsipingchen,Hsipingchen,02,,28.450833,119.489722
cn,hsipingchen,Hsipingchen,09,,33.4475,111.084167
cn,hsipinghsien,Hsipinghsien,09,,33.386389,114.015833
cn,hsiping,Hsiping,02,,28.450833,119.489722
cn,hsiping,Hsiping,07,,25.024444,117.935833
cn,hsiping,Hsiping,09,,33.4475,111.084167
cn,hsiping,Hsiping,24,,35.880556,112.095556
cn,hsiping,Hsiping,32,,31.020914,104.856888
cn,hsipoerhtu,Hsipoerhtu,20,,49.8,119.916667
cn,hsipo,Hsipo,24,,35.738333,110.677778
cn,hsipo,Hsipo,26,,35.229444,108.06
cn,hsipohua,Hsipohua,20,,44.05,121.7
cn,hsipohu,Hsipohu,02,,28.191389,121.0225
cn,hsipotsun,Hsipotsun,24,,35.738333,110.677778
cn,hsipotzu,Hsipotzu,22,,40.354167,115.995833
cn,hsipoya,Hsipoya,24,,38.340833,111.901667
cn,hsipoyai,Hsipoyai,24,,38.340833,111.901667
cn,hsipuchen,Hsipuchen,07,,23.699059,117.425107
cn,hsipuchen,Hsipuchen,32,,30.757128,103.964898
cn,hsipu,Hsipu,01,,31.778369,118.284921
cn,hsipu,Hsipu,07,,23.699059,117.425107
cn,hsipuhsu,Hsipuhsü,07,,23.699059,117.425107
cn,hsipui,Hsipui,24,,37.1,112.216667
cn,hsipushang,Hsipushang,24,,37.366667,113.9
cn,hsiputan,Hsiputan,01,,30.816667,116.25
cn,hsiputeha,Hsiputeha,20,,48.483333,124.483333
cn,hsiputsun,Hsiputsun,02,,29.676276,121.371795
cn,hsiputsun,Hsiputsun,10,,40.187778,118.1375
cn,hsiputuan,Hsiputuan,10,,38.133333,115.55
cn,hsisachen,Hsisachen,29,,23.450001,104.707746
cn,hsisachieh,Hsisachieh,29,,23.450001,104.707746
cn,hsisa,Hsisa,29,,23.450001,104.707746
cn,hsisanchao,Hsisanchao,10,,36.966667,114.8
cn,hsisanchiangkouchen,Hsisanchiangkouchen,23,,31.686111,121.346389
cn,hsisanchiangkou,Hsisanchiangkou,23,,31.686111,121.346389
cn,hsisanhao,Hsisanhao,05,,45.116667,126.4
cn,hsisanlintangchen,Hsisanlintangchen,23,,31.143333,121.495278
cn,hsisanshihlitien,Hsisanshihlitien,01,,32.564444,117.517222
cn,hsisantai,Hsisantai,19,,39.633333,121.616667
cn,hsisantaitzu,Hsisantaitzu,19,,39.633333,121.616667
cn,hsisantien,Hsisantien,08,,48.483889,126.360556
cn,hsishacheng,Hsishacheng,10,,40.573056,114.448889
cn,hsishahoyen,Hsishahoyen,05,,43.416667,128.433333
cn,hsishakou,Hsishakou,24,,37.793333,112.705556
cn,hsishanchiao,Hsishanchiao,04,,31.959176,118.710425
cn,hsishanchieh,Hsishanchieh,18,,25.685278,108.963889
cn,hsishangchai,Hsishangchai,24,,36.016667,112.316667
cn,hsishangchuang,Hsishangchuang,04,,31.178889,120.520278
cn,hsishangto,Hsishangto,10,,40.116667,119.616667
cn,hsishan,Hsishan,02,,28.230833,120.366667
cn,hsishan,Hsishan,03,,28.551665,115.624786
cn,hsishan,Hsishan,04,,34.633333,116.8
cn,hsishan,Hsishan,16,,22.795556,110.442222
cn,hsishan,Hsishan,20,,42.604722,119.058333
cn,hsishan,Hsishan,24,,36.933333,110.45
cn,hsishan,Hsishan,26,,38.066667,110.4
cn,hsishan,Hsishan,30,,20.853889,110.016389
cn,hsishanhsu,Hsishanhsü,16,,22.795556,110.442222
cn,hsishani,Hsishani,01,,31.831111,117.5775
cn,hsishanpeichen,Hsishanpeichen,10,,39.133333,115.27
cn,hsishanpei,Hsishanpei,10,,39.133333,115.27
cn,hsishanpo,Hsishanpo,20,,42.336944,116.378056
cn,hsishansungkang,Hsishansungkang,05,,42.500556,126.197222
cn,hsishanti,Hsishanti,09,,34.263889,111.561111
cn,hsishantou,Hsishantou,20,,37.683333,104.1
cn,hsishantsui,Hsishantsui,20,,40.7075,108.643889
cn,hsishanwanshoukung,Hsishanwanshoukung,03,,28.551665,115.624786
cn,hsishatun,Hsishatun,22,,40.163333,116.239444
cn,hsishe,Hsishe,24,,35.650278,111.003889
cn,hsishe,Hsishe,26,,35.254444,109.7525
cn,hsishenchu,Hsishenchü,26,,32.80512,106.919907
cn,hsishenpa,Hsishenpa,26,,32.80512,106.919907
cn,hsishetsun,Hsishetsun,09,,34.610278,113.0525
cn,hsishetsun,Hsishetsun,24,,35.650278,111.003889
cn,hsishihchiao,Hsishihchiao,04,,31.868889,120.088333
cn,hsishihching,Hsishihching,10,,38.533333,116.1
cn,hsishihchingtsun,Hsishihchingtsun,10,,38.533333,116.1
cn,hsishihmei,Hsishihmei,04,,32.199265,120.144122
cn,hsishihmentzu,Hsishihmentzu,20,,42.021944,116.015278
cn,hsishuangho,Hsishuangho,09,,31.960133,113.961094
cn,hsishuangho,Hsishuangho,25,,37.585,118.535833
cn,hsishuangtang,Hsishuangtang,28,,38.866667,116.933333
cn,hsishu,Hsishu,10,,36.6925,113.795278
cn,hsishuicheng,Hsishuicheng,19,,40.699698,122.907431
cn,hsishuichieh,Hsishuichieh,24,,39.663662,112.233414
cn,hsishuichuan,Hsishuichuan,20,,42.801111,118.783333
cn,hsishuihsien,Hsishuihsien,12,,30.45113,115.255931
cn,hsishuihsien,Hsishuihsien,18,,28.613611,106.081389
cn,hsishui,Hsishui,12,,30.45113,115.255931
cn,hsishui,Hsishui,18,,28.613611,106.081389
cn,hsishutsun,Hsishutsun,30,,20.363056,110.106389
cn,hsissuchuang,Hsissuchuang,10,,36.780278,114.079722
cn,hsissupao,Hsissupao,10,,36.416667,114.933333
cn,hsissupo,Hsissupo,01,,33.5,117.1
cn,hsissupu,Hsissupu,01,,33.709722,116.791944
cn,hsissupu,Hsissupu,10,,36.416667,114.933333
cn,hsissushihlipu,Hsissushihlipu,01,,32.8,115.916667
cn,hsissutsao,Hsissutsao,04,,32.849686,120.463019
cn,hsisuitzu,Hsisuitzu,05,,42.771944,130.258333
cn,hsisunchialou,Hsisunchialou,10,,38.365,114.423333
cn,hsisung,Hsisung,30,,20.377222,110.289444
cn,hsisunitewangfu,Hsisunitewangfu,20,,42.443056,112.919444
cn,hsisuniteyuichi,Hsisuniteyuichi,20,,42.443056,112.919444
cn,hsisunshih,Hsisunshih,24,,35.466667,110.616667
cn,hsitachengchen,Hsitachengchen,24,,36.7,113.516667
cn,hsitacheng,Hsitacheng,24,,36.7,113.516667
cn,hsitachen,Hsitachen,10,,36.428889,113.830278
cn,hsitachuan,Hsitachuan,20,,42.351111,119.640278
cn,hsita,Hsita,10,,36.428889,113.830278
cn,hsitahungmen,Hsitahungmen,22,,39.784722,116.332222
cn,hsitaihsien,Hsitaihsien,24,,36.533333,112.683333
cn,hsitailiang,Hsitailiang,20,,42.4475,119.930278
cn,hsitaishan,Hsitaishan,10,,39.0575,116.516944
cn,hsitakou,Hsitakou,05,,42.845556,125.943333
cn,hsitamiao,Hsitamiao,10,,40.795833,117.970556
cn,hsitangchen,Hsitangchen,02,,30.947288,120.88785
cn,hsitangchiaochen,Hsitangchiaochen,04,,31.814943,120.638758
cn,hsitangchiao,Hsitangchiao,02,,30.608679,120.982857
cn,hsitangchih,Hsitangchih,01,,31.233333,116.866667
cn,hsitang,Hsitang,02,,30.947288,120.88785
cn,hsitang,Hsitang,24,,36.933333,112.616667
cn,hsitang,Hsitang,26,,37.716667,107.85
cn,hsitangshih,Hsitangshih,04,,31.802778,120.547222
cn,hsitangtsun,Hsitangtsun,24,,35.706111,111.661944
cn,hsitan,Hsitan,01,,30.1525,118.288889
cn,hsitan,Hsitan,07,,23.767742,117.122664
cn,hsitanpa,Hsitanpa,26,,33.525754,105.918538
cn,hsitantsun,Hsitantsun,02,,28.093056,121.274722
cn,hsitatan,Hsitatan,21,,38.846667,106.3725
cn,hsitatao,Hsitatao,20,,42.781944,118.959444
cn,hsitatun,Hsitatun,10,,36.6,114.45
cn,hsitayang,Hsitayang,24,,35.661944,112.787222
cn,hsitayangtsun,Hsitayangtsun,24,,35.661944,112.787222
cn,hsite,Hsite,32,,28.310197,102.411892
cn,hsitepao,Hsitepao,29,,22.873889,103.819444
cn,hsitichuang,Hsitichuang,13,,44.033333,89.733333
cn,hsitiehshan,Hsitiehshan,06,,37.283333,95.516667
cn,hsitienchen,Hsitienchen,02,,29.490514,121.433031
cn,hsitienchieh,Hsitienchieh,01,,32.75,117.283333
cn,hsitienho,Hsitienho,24,,38.695833,113.4
cn,hsitien,Hsitien,02,,29.490514,121.433031
cn,hsitienkochuang,Hsitienkochuang,22,,40.398333,116.766944
cn,hsitientzu,Hsitientzu,10,,40.881667,114.901111
cn,hsiti,Hsiti,01,,29.907222,117.992409
cn,hsiti,Hsiti,13,,44.033333,89.733333
cn,hsitila,Hsitila,13,,36.416667,77.952222
cn,hsitingchen,Hsitingchen,04,,32.124421,121.003877
cn,hsiting,Hsiting,04,,32.124421,121.003877
cn,hsiting,Hsiting,10,,39.516667,115.718056
cn,hsititou,Hsititou,28,,39.252222,117.346389
cn,hsitochen,Hsitochen,33,,30.383333,108.2
cn,hsitouchen,Hsitouchen,01,,30.010528,118.46731
cn,hsitouchiang,Hsitouchiang,02,,30.054872,120.644327
cn,hsitoufentzu,Hsitoufentzu,20,,41.420278,109.855
cn,hsitou,Hsitou,01,,29.966667,117.75
cn,hsitou,Hsitou,02,,28.373611,121.528333
cn,hsitou,Hsitou,03,,28.916667,115.15
cn,hsitou,Hsitou,10,,37.3,115.116667
cn,hsitou,Hsitou,24,,36.216667,111.383333
cn,hsitou,Hsitou,30,,21.646955,111.76142
cn,hsitoumen,Hsitoumen,04,,31.333333,118.733333
cn,hsitoupu,Hsitoupu,20,,41.233333,109.766667
cn,hsitsanghsinssu,Hsitsanghsinssu,15,,34.6,102.5
cn,hsitse,Hsitse,02,,29.607222,121.832778
cn,hsitsetien,Hsitsetien,24,,39.954138,113.812383
cn,hsitsetsun,Hsitsetsun,02,,29.607222,121.832778
cn,hsitso,Hsitso,24,,36.016667,111.783333
cn,hsitsotsun,Hsitsotsun,10,,36.964722,114.216944
cn,hsitsotsun,Hsitsotsun,24,,36.016667,111.783333
cn,hsitsou,Hsitsou,25,,35.566667,117.05
cn,hsitsunchen,Hsitsunchen,24,,36.193056,113.245833
cn,hsitsun,Hsitsun,03,,27.75512,114.217876
cn,hsitsun,Hsitsun,04,,31.505833,120.2425
cn,hsitsun,Hsitsun,09,,34.664444,111.728889
cn,hsitsun,Hsitsun,24,,35.446389,110.884722
cn,hsitsun,Hsitsun,26,,36.3925,109.825556
cn,hsituanchen,Hsituanchen,04,,33.109543,120.418289
cn,hsituan,Hsituan,04,,33.109543,120.418289
cn,hsituanpao,Hsituanpao,24,,39.927176,113.87286
cn,hsituerhchi,Hsituerhchi,20,,44.616667,121.166667
cn,hsitu,Hsitu,11,,26.956288,112.368285
cn,hsitu,Hsitu,23,,30.995587,121.424709
cn,hsitunchienchuang,Hsitunchienchuang,08,,47.083333,134.116667
cn,hsitung,Hsitung,11,,29.071116,109.533213
cn,hsitungtsun,Hsitungtsun,02,,29.083208,121.535645
cn,hsitzu,Hsitzu,20,,41.783333,119.25
cn,hsiuchiaopu,Hsiuchiaopu,05,,41.861111,125.397222
cn,hsiuchikou,Hsiuchikou,11,,27.9775,110.294722
cn,hsiuhsikou,Hsiuhsikou,11,,27.9775,110.294722
cn,hsiujenhsien,Hsiujenhsien,16,,24.416667,110.25
cn,hsiujen,Hsiujen,16,,24.416667,110.25
cn,hsiujen,Hsiujen,19,,40.292778,123.274444
cn,hsiukou,Hsiukou,20,,40.296944,103.598056
cn,hsiumatan,Hsiumatan,06,,33.9,97.383333
cn,hsiungchai,Hsiungchai,09,,32.557778,114.233056
cn,hsiungchiachang,Hsiungchiachang,18,,26.483333,105.716667
cn,hsiungchiachi,Hsiungchiachi,12,,31.956389,112.654722
cn,hsiungchiaho,Hsiungchiaho,12,,30.084244,112.443065
cn,hsiungerhchai,Hsiungerhchai,22,,40.283333,117.1
cn,hsiunghotou,Hsiunghotou,02,,30.588611,122.068611
cn,hsiunghsienchengkuan,Hsiunghsienchengkuan,10,,38.965278,116.097222
cn,hsiunghsien,Hsiunghsien,10,,38.965278,116.097222
cn,hsiunghsi,Hsiunghsi,02,,27.965526,120.534832
cn,hsiung,Hsiung,10,,38.965278,116.097222
cn,hsiunghuo,Hsiunghuo,24,,36.283333,111.683333
cn,hsiungju,Hsiungju,14,,29.316667,84.8
cn,hsiungkou,Hsiungkou,12,,30.306459,112.775269
cn,hsiungkoushih,Hsiungkoushih,12,,30.306459,112.775269
cn,hsiunglu,Hsiunglu,01,,30.0275,118.548611
cn,hsiungtingyu,Hsiungtingyü,02,,30.224167,121.083056
cn,hsiungtso,Hsiungtso,07,,24.968808,118.954597
cn,hsiungtsun,Hsiungtsun,01,,29.81919,118.434351
cn,hsiungtsun,Hsiungtsun,03,,27.246024,117.051371
cn,hsiungtsun,Hsiungtsun,16,,25.2175,110.46
cn,hsiungtsunhsu,Hsiungtsunhsu,16,,25.2175,110.46
cn,hsiungtung,Hsiungtung,05,,41.458056,127.579444
cn,hsiungyaocheng,Hsiungyaocheng,19,,40.177368,122.122844
cn,hsiungyuehcheng,Hsiungyuehcheng,19,,40.177368,122.122844
cn,hsiungyueh,Hsiungyueh,19,,40.177368,122.122844
cn,hsiuninghsien,Hsiuninghsien,01,,29.786116,118.176976
cn,hsiuning,Hsiuning,01,,29.786116,118.176976
cn,hsiunyuencheng,Hsiunyuencheng,19,,40.177368,122.122844
cn,hsiushanhsien,Hsiushanhsien,33,,28.45,108.983333
cn,hsiushan,Hsiushan,33,,28.45,108.983333
cn,hsiushuihaitzu,Hsiushuihaitzu,18,,26.916667,103.933333
cn,hsiushuiho,Hsiushuiho,19,,42.366667,122.983333
cn,hsiushuiho,Hsiushuiho,32,,31.507152,104.335201
cn,hsiushuihotzu,Hsiushuihotzu,19,,42.349722,123.018333
cn,hsiushuihsien,Hsiushuihsien,03,,29.036139,114.563618
cn,hsiushui,Hsiushui,03,,29.036139,114.563618
cn,hsiushuitientzu,Hsiushuitientzu,05,,44.666667,126.416667
cn,hsiushuitientzu,Hsiushuitientzu,19,,42.124167,125.190278
cn,hsiushuitsun,Hsiushuitsun,05,,44.666667,126.416667
cn,hsiutsaipu,Hsiutsaipu,03,,27.966667,115.9
cn,hsiutu,Hsiutu,07,,24.853218,118.705935
cn,hsiuwenhsien,Hsiuwenhsien,18,,26.85,106.583333
cn,hsiuwen,Hsiuwen,18,,26.85,106.583333
cn,hsiuwuhsien,Hsiuwuhsien,09,,35.231111,113.438056
cn,hsiuwu,Hsiuwu,09,,35.231111,113.438056
cn,hsiuyenchen,Hsiuyenchen,19,,40.292778,123.274444
cn,hsiuyenhsien,Hsiuyenhsien,19,,40.292778,123.274444
cn,hsiuyen,Hsiuyen,19,,40.292778,123.274444
cn,hsiuying,Hsiuying,31,,20.019167,110.269167
cn,hsiwa,Hsiwa,10,,40.616667,118.016667
cn,hsiwa,Hsiwa,20,,42.447222,119.849722
cn,hsiwanchuang,Hsiwanchuang,24,,39.956383,113.135866
cn,hsiwanfatun,Hsiwanfatun,08,,47.981944,124.719167
cn,hsiwangchai,Hsiwangchai,26,,34.684763,110.05
cn,hsiwangchi,Hsiwangchi,01,,32.171389,117.904444
cn,hsiwangchuang,Hsiwangchuang,10,,38.6,115.933333
cn,hsiwangfu,Hsiwangfu,20,,44.596645,117.611672
cn,hsiwang,Hsiwang,01,,32.171389,117.904444
cn,hsiwangshan,Hsiwangshan,10,,40.729167,115.047778
cn,hsiwangtsun,Hsiwangtsun,24,,34.9675,110.758611
cn,hsiwan,Hsiwan,02,,27.637946,120.663894
cn,hsiwan,Hsiwan,10,,40.971389,115.2725
cn,hsiwan,Hsiwan,16,,24.483333,111.65
cn,hsiwan,Hsiwan,24,,39.390196,113.794263
cn,hsiwan,Hsiwan,30,,20.475278,110.016667
cn,hsiwanpao,Hsiwanpao,10,,40.573056,114.36
