say,Segizsay,07,,50.416667,53.166667
lr,dangatea,Dangatea,15,,6.8333333,-10.9833333
lr,dangati,Dangati,15,,6.8333333,-10.9833333
lr,dangbobli,Dangbobli,18,,5.6616667,-9.6211111
lr,danielbli,Danielbli,11,,5.8166667,-9.6833333
lr,daniel's town,Daniel's Town,11,,6.5602778,-9.6836111
lr,danielta,Danielta,01,,7.0166667,-10.15
lr,danina,Danina,01,,7.2666667,-9.2833333
lr,daninai,Daninai,01,,7.1430556,-9.5230556
lr,danobli,Danobli,11,,5.9833333,-9.9166667
lr,dantita,Dantita,01,,6.9488889,-9.7252778
lr,da pranbli,Da Pranbli,11,,6.3833333,-9.8
lr,daqui,Daqui,11,,5.8666667,-9.7833333
lr,darbu,Dàrbu,05,,7.9969444,-9.9530556
lr,darobu,Darobu,16,,4.8511111,-8.7666667
lr,darsawbli,Darsawbli,18,,5.5294444,-9.6177778
lr,darvin,Darvin,11,,5.8166667,-9.9333333
lr,darvin town,Darvin Town,11,,5.8166667,-9.9333333
lr,dasabli,Dasabli,18,,5.5294444,-9.6177778
lr,dasaiamu,Dasaiamu,12,,7.05,-11.3
lr,dasalama,Dasalama,15,,6.9147222,-10.8455556
lr,dasalamu,Dasalamu,12,,7.05,-11.3
lr,dasalamu,Dasalamu,15,,6.9147222,-10.8455556
lr,datoda,Datoda,02,,5.1869444,-7.9647222
lr,datoda,Datoda,22,,5.1963889,-7.8755556
lr,dauma,Dauma,01,,7.1263889,-9.6
lr,daunbinibli,Daunbinibli,11,,6.2833333,-9.5166667
lr,davawe,Davawe,09,,7.3830556,-8.7538889
lr,davidbli,Davidbli,11,,6.2666667,-9.95
lr,david colman town,David Colman Town,15,,6.7333333,-10.7666667
lr,david jonesbli,David Jonesbli,11,,6.3666667,-10.2333333
lr,david june town,David June Town,05,,6.8808333,-10.6636111
lr,david kopo town,David Kopo Town,10,,5.2666667,-9.0225
lr,david selma-ta,David Selma-ta,05,,8.2741667,-9.7613889
lr,davidslema,Davidslema,05,,8.2741667,-9.7613889
lr,davidta,Davidta,05,,8.1833333,-10.0333333
lr,david town,David Town,14,,6.4677778,-10.6205556
lr,davisene,Davisene,11,,6.3,-9.8833333
lr,davisibli,Davisibli,11,,6.3,-9.8833333
lr,davoi,Davoi,09,,7.3830556,-8.7538889
lr,davory,Davory,09,,7.3830556,-8.7538889
lr,davoy,Davoy,09,,7.3830556,-8.7538889
lr,dawabli,Dawabli,11,,6.2333333,-9.6833333
lr,dawa,Dawa,12,,7.2352778,-10.7469444
lr,dawe,Dawe,02,,5.6716667,-7.6480556
lr,dawehn,Dawehn,11,,6.2319444,-10.2786111
lr,dawota,Dawota,01,,6.9269444,-9.4891667
lr,dayapo,Dayapo,16,,4.7461111,-8.3644444
lr,daybli,Daybli,02,,6.1230556,-8.6255556
lr,dayokehn,Dayokehn,13,,4.6777778,-7.9091667
lr,dayzebah,Dayzebah,05,,8.3169444,-9.6547222
lr,dazohn,Dazohn,11,,6.1666667,-10.1833333
lr,deah,Deah,09,,7.1427778,-8.9044444
lr,deah,Deah,12,,6.8783333,-11.3483333
lr,deallah,Deallah,15,,6.6833333,-10.7666667
lr,debablah,Debablah,11,,5.7966667,-9.9066667
lr,debabli,Debabli,11,,5.9833333,-9.8333333
lr,debaubli,Debaubli,11,,6.2002778,-10.1386111
lr,debla,Debla,05,,8.355,-9.6588889
lr,deblenbli,Deblenbli,11,,6.2963889,-9.9369444
lr,debli,Debli,02,,6.1230556,-8.6255556
lr,debli,Debli,11,,6.0833333,-10.1
lr,debli,Debli,18,,5.7486111,-9.4988889
lr,deblota,Deblota,11,,6.6105556,-9.3211111
lr,debobi,Debobi,14,,6.2666667,-10.6833333
lr,december camp,December Camp,17,,6.2,-10.3833333
lr,deckpeh town,Deckpeh Town,14,,6.2997222,-10.7497222
lr,dedeja,Dedeja,12,,6.6788889,-11.0780556
lr,dedibli,Dedibli,11,,5.6475,-9.6927778
lr,dedi,Dedi,15,,6.6541667,-10.6594444
lr,dedla,Dedla,15,,6.6833333,-10.7666667
lr,dee,Dee,18,,5.7486111,-9.4988889
lr,deeworh,Deeworh,11,,5.6963889,-9.7258333
lr,dega,Dega,11,,6.3,-9.1833333
lr,degar,Degar,11,,6.3,-9.1833333
lr,degbeh number 1,Degbeh Number 1,10,,5.6575,-8.8986111
lr,degbeh number 2,Degbeh Number 2,10,,5.6158333,-8.9077778
lr,degbeh number one,Degbeh Number One,10,,5.6575,-8.8986111
lr,degbeh number two,Degbeh Number Two,10,,5.6158333,-8.9077778
lr,degeh,Degeh,01,,7.0975,-10.1633333
lr,degei,Degei,01,,7.0975,-10.1633333
lr,degota,Degota,09,,6.8813889,-8.6305556
lr,dehdela,Dèhdela,15,,6.6833333,-10.7666667
lr,dehjelao,Dehjelao,02,,5.6608333,-7.7141667
lr,dehoma,Dehoma,05,,8.3644444,-10.2525
lr,dehuga,Dehuga,11,,6.0833333,-9.3833333
lr,dehuma,Dehuma,05,,8.485,-10.2572222
lr,dehyeld,Dehyeld,02,,5.8252778,-7.7575
lr,deina,Deina,05,,7.1833333,-9.85
lr,dei wenzohn,Dei Wenzohn,11,,6.0163889,-9.8683333
lr,dejila,Dejila,02,,5.6608333,-7.7141667
lr,deka,Deka,09,,6.3202778,-9.1094444
lr,deka town,Deka Town,09,,6.3202778,-9.1094444
lr,dekoh town,Dekoh Town,18,,5.4791667,-9.4875
lr,dekrahn,Dekrahn,11,,6.0666667,-9.8166667
lr,dekran,Dekran,11,,6.0666667,-9.8166667
lr,delapa,Delapa,09,,6.6822222,-8.665
lr,deliboye,Deliboye,01,,6.7,-9.4833333
lr,deli,Deli,02,,5.8252778,-7.7575
lr,deliyapa,Deliyapa,09,,7.1063889,-8.5213889
lr,delja,Delja,12,,6.6788889,-11.0780556
lr,demeobli,Demeobli,11,,6.2666667,-9.9166667
lr,demonbli,Demonbli,11,,6.4011111,-10.0511111
lr,denapa,Denapa,11,,6.15,-10.0333333
lr,dena pah,Dena Pah,11,,6.15,-10.0333333
lr,denda,Denda,15,,6.6833333,-10.7666667
lr,dendela,Dendela,15,,6.6833333,-10.7666667
lr,dendesu,Dendesu,05,,8.3686111,-10.1844444
lr,dendewue,Dendewue,12,,6.6986111,-11.0302778
lr,dendewuye,Dendewuye,12,,6.6986111,-11.0302778
lr,den dwata,Den Dwata,01,,6.5666667,-9.5333333
lr,dengama,Dengama,09,,7.2275,-8.9355556
lr,denga town,Denga Town,11,,6.4383333,-10.205
lr,deng,Deng,12,,7.1891667,-11.3044444
lr,deng gola,Deng Gola,14,,6.6166667,-10.5666667
lr,dengoma,Dengoma,09,,7.2275,-8.9355556
lr,dengro,Dengro,11,,6.6105556,-9.3211111
lr,deniple,Deniple,09,,6.8716667,-8.4733333
lr,dennis camp,Dennis Camp,17,,6.5536111,-10.2802778
lr,dennis farm,Dennis Farm,17,,6.6666667,-10.35
lr,deort,Deort,18,,6.1833333,-9.2786111
lr,depi town,Depi Town,02,,5.7275,-8.5922222
lr,desabli,Desabli,18,,5.5294444,-9.6177778
lr,deschbli,Deschbli,18,,5.7486111,-9.4988889
lr,desebli,Desebli,11,,5.9736111,-9.88
lr,deserte,Deserte,09,,7.3533333,-8.5175
lr,desete,Desete,09,,7.3533333,-8.5175
lr,deseti,Deseti,09,,7.3533333,-8.5175
lr,desohbli,Desohbli,18,,5.7486111,-9.4988889
lr,desumbi,Desumbi,11,,6.4677778,-9.4313889
lr,desumbli,Desumbli,11,,6.4677778,-9.4313889
lr,detola,Detola,05,,7.1666667,-10.2166667
lr,devuma,Devuma,05,,8.485,-10.2572222
lr,dewi,Dewi,09,,6.9944444,-8.9119444
lr,dewilly town,Dewilly Town,10,,5.3577778,-8.9783333
lr,dewon,Dewon,11,,5.7052778,-9.7311111
lr,deya,Deya,11,,5.7,-9.7833333
lr,deyeke,Deyeke,05,,7.0072222,-10.5069444
lr,deziba,Deziba,05,,8.3169444,-9.6547222
lr,dezi,Dezi,12,,7.2675,-10.8402778
lr,dezoi,Dezoi,12,,7.2675,-10.8402778
lr,dezui,Dezui,12,,7.2675,-10.8402778
lr,d. haring weston farm,D. Haring Weston Farm,05,,8.0838889,-9.6413889
lr,dia bela,Dia Bela,09,,7.5230556,-8.5855556
lr,dia bla,Dia Bla,02,,6.0394444,-8.5569444
lr,diabli,Diabli,11,,5.75,-9.8833333
lr,diabli,Diabli,18,,5.6636111,-9.4994444
lr,diada,Diada,11,,5.7097222,-9.8716667
lr,dia,Dia,11,,5.8666667,-10.0166667
lr,dia,Dia,12,,6.8783333,-11.3483333
lr,diala,Diala,09,,6.4755556,-8.7230556
lr,diamplay,Diamplay,09,,6.7888889,-8.3977778
lr,diang,Diang,15,,6.5708333,-10.8994444
lr,diapa,Diapa,11,,5.6833333,-9.6333333
lr,diaplay,Diaplay,09,,7.0797222,-8.4519444
lr,diaple,Diaple,09,,6.8758333,-8.395
lr,diatodie,Diatodie,10,,5.0891667,-8.6691667
lr,diatro,Diatro,11,,5.8833333,-9.95
lr,dibabli,Dibabli,18,,5.8588889,-9.6725
lr,diblake,Diblake,16,,4.6327778,-7.9936111
lr,dibli,Dibli,02,,6.0469444,-8.6319444
lr,di,Di,18,,5.7486111,-9.4988889
lr,didia,Didia,11,,5.7097222,-9.8716667
lr,didum,Didum,14,,6.5,-10.7166667
lr,die bela,Die Bela,09,,7.5230556,-8.5855556
lr,dientoin,Dientoin,09,,6.8022222,-9.0969444
lr,diepo,Diepo,02,,5.0833333,-7.6
lr,dieyili,Dieyili,12,,7.0036111,-11.0519444
lr,digain,Digain,01,,7.0975,-10.1633333
lr,digbe,Digbe,11,,6.1666667,-10.1666667
lr,digei,Digei,01,,7.0975,-10.1633333
lr,diggs,Diggs,01,,6.6333333,-9.4166667
lr,diide,Diide,15,,6.5166667,-10.8666667
lr,dii,Dii,09,,6.9944444,-8.9119444
lr,dija,Dija,12,,6.8783333,-11.3483333
lr,dijah,Dijah,12,,6.8783333,-11.3483333
lr,dijeli,Dijeli,10,,5.4927778,-8.7127778
lr,dikibli,Dikibli,11,,6.45,-9.5333333
lr,dima,Dima,14,,6.5333333,-10.6833333
lr,dimei,Dimei,15,,6.5763889,-10.8183333
lr,dimobli,Dimobli,11,,6.2666667,-9.75
lr,dimoja,Dimoja,12,,6.8955556,-11.1394444
lr,dindindo,Dindindo,12,,6.9666667,-11.2833333
lr,dinehmweh,Dinehmweh,01,,6.85,-9.55
lr,dinemwe,Dinemwe,01,,6.85,-9.55
lr,dingama,Dingama,09,,7.2275,-8.9355556
lr,dingame,Dingame,09,,7.2275,-8.9355556
lr,dingamo,Dingamo,09,,7.2275,-8.9355556
lr,dingamu,Dingamu,09,,7.2275,-8.9355556
lr,dingdingdo,Dingdingdo,12,,6.9666667,-11.2833333
lr,dingoma,Dingoma,09,,7.2275,-8.9355556
lr,dintai,Dintãi,09,,6.8022222,-9.0969444
lr,dinte,Dinte,09,,6.8022222,-9.0969444
lr,diobli,Diobli,09,,6.605,-8.52
lr,dio,Dio,10,,4.7666667,-8.5833333
lr,dioh town,Dioh Town,10,,4.9869444,-9.0138889
lr,dion,Dion,09,,7.1427778,-8.9044444
lr,diopa,Diopa,09,,7.1019444,-8.7677778
lr,diopo,Diopo,05,,7.1833333,-10.7166667
lr,diotabli,Diotabli,11,,6.1,-9.85
lr,diva,Diva,12,,6.8783333,-11.3483333
lr,dixville,Dixville,14,,6.3791667,-10.7447222
lr,djavolo,Djavolo,02,,5.5666667,-8.2666667
lr,djeboke,Djeboke,02,,5.2688889,-8.0894444
lr,djehlah,Djehlah,05,,8.355,-9.6588889
lr,djikja,Djikja,14,,6.6833333,-10.4833333
lr,djiwo,Djiwo,02,,5.8622222,-7.8286111
lr,dlado town,Dlado Town,02,,5.2641667,-7.8147222
lr,dlobli,Dlobli,11,,6.1,-9.7
lr,dlo,Dlo,01,,6.6894444,-9.2827778
lr,dlogabe,Dlogabe,09,,7.1797222,-8.7575
lr,dlumbabli,Dlumbabli,11,,6.1666667,-10.0
lr,doah,Doah,15,,6.7397222,-10.76
lr,doata,Doata,01,,6.65,-9.3333333
lr,dobabli,Dobabli,11,,6.0666667,-10.1166667
lr,doba,Doba,15,,6.9802778,-10.8788889
lr,doba kahn,Doba Kahn,02,,5.335,-7.9994444
lr,dobakui,Dobakui,09,,7.2408333,-8.3691667
lr,doba solakui,Doba Solakui,10,,5.2902778,-9.0597222
lr,dobibli,Dobibli,11,,5.9166667,-9.9166667
lr,dobisbli,Dobisbli,11,,5.9166667,-9.9166667
lr,dobli,Dobli,01,,6.8997222,-10.3886111
lr,dobli,Dobli,11,,6.1666667,-10.2666667
lr,dobli island,Dobli Island,01,,6.8997222,-10.3886111
lr,doblita,Doblita,01,,6.9097222,-10.3263889
lr,dobloke,Dobloke,10,,5.0994444,-8.4994444
lr,doblu,Doblu,09,,6.8325,-8.645
lr,dobo,Dobo,09,,6.0022222,-9.0413889
lr,dobo,Dobo,11,,5.7841667,-9.7733333
lr,dobokehn,Dobokehn,02,,5.335,-7.9994444
lr,dobozohn (1),Dobozohn (1),11,,5.825,-9.7536111
lr,dobozohn (2),Dobozohn (2),11,,5.8166667,-9.75
lr,dobozohn,Dobozohn,11,,5.825,-9.7538889
lr,do,Do,01,,6.9311111,-9.1583333
lr,do,Do,10,,5.5538889,-8.7552778
lr,dodo,Dodo,05,,8.3797222,-10.1316667
lr,dodo,Dodo,17,,6.2613889,-10.36
lr,dodo town,Dodo Town,17,,6.2613889,-10.36
lr,doduake,Doduake,10,,5.1763889,-8.5677778
lr,doduke,Doduke,10,,5.1763889,-8.5677778
lr,dodwekon,Dodwekon,10,,5.1763889,-8.5677778
lr,doe,Doe,09,,6.9316667,-9.115
lr,doe,Doe,11,,6.3833333,-10.25
lr,doe,Doe,18,,5.5055556,-9.4713889
lr,does,Does,18,,5.5055556,-9.4713889
lr,doe's town,Doe's Town,10,,5.0466667,-9.0227778
lr,doe town,Doe Town,01,,6.5283333,-9.5558333
lr,doe town,Doe Town,10,,5.2069444,-8.9969444
lr,doe town,Doe Town,11,,6.1158333,-10.3708333
lr,dogbata,Dogbata,05,,8.4538889,-9.76
lr,dogta,Dogta,01,,6.6530556,-9.5463889
lr,dohn town,Dohn Town,09,,6.9944444,-8.9119444
lr,doi,Doi,02,,6.0958333,-8.135
lr,doinamano,Doinamano,05,,7.7269444,-10.3458333
lr,doin town,Doin Town,14,,6.35,-10.7333333
lr,dokatowa,Dokatowa,11,,6.3766667,-9.1583333
lr,dokota,Dokota,05,,7.2,-10.1166667
lr,dokpoimu,Dokpoimu,08,,6.9,-10.45
lr,dokwa pli,Dokwa Pli,11,,6.2833333,-9.9333333
lr,dola,Dola,01,,6.75,-9.2333333
lr,dolebio,Dolebio,09,,6.95,-8.4236111
lr,dole,Dole,02,,6.0841667,-8.1491667
lr,dolela,Dolela,05,,7.0,-10.5
lr,dole town,Dole Town,02,,6.0841667,-8.1491667
lr,dolie,Dolie,09,,7.2397222,-8.5225
lr,dolobli,Dolobli,11,,6.2663889,-9.6061111
lr,doloka,Doloka,13,,4.6833333,-7.7
lr,doloke,Doloke,13,,4.705,-7.7291667
lr,doloken,Doloken,13,,4.6772222,-7.6775
lr,dololi,Dololi,02,,6.2258333,-8.7255556
lr,dolo's town,Dolo's Town,17,,6.2613889,-10.36
lr,dolota,Dolota,11,,6.1158333,-10.3708333
lr,dolota,Dolota,14,,6.5666667,-10.4
lr,dolozohn,Dolozohn,02,,6.0627778,-8.2125
lr,domagbe,Domagbe,12,,7.1333333,-11.2333333
lr,domagbe,Domagbe,15,,6.7333333,-10.8
lr,domamana,Domamana,05,,7.7269444,-10.3458333
lr,domamano,Domamano,05,,7.7269444,-10.3458333
lr,dome town,Dome Town,14,,6.35,-10.6333333
lr,domobli,Domobli,11,,6.2666667,-10.1166667
lr,domo,Domo,17,,6.2883333,-10.4622222
lr,dompa,Dompa,09,,6.8091667,-8.88
lr,domvapie,Domvapie,09,,6.7052778,-8.8777778
lr,donabli,Donabli,11,,6.3597222,-9.7427778
lr,donbwe,Donbwe,11,,6.46,-10.0311111
lr,dondijali,Dondijali,12,,6.7544444,-11.3588889
lr,dondon,Dondon,14,,6.6666667,-10.5666667
lr,donewehn,Donewehn,10,,5.0,-8.6333333
lr,dongabli,Dongabli,11,,6.35,-10.2
lr,dongfai,Dongfai,01,,6.85,-9.8166667
lr,donieh,Donieh,11,,6.3597222,-9.7427778
lr,donieta,Donieta,01,,6.6986111,-9.5302778
lr,donina,Donina,01,,7.1030556,-9.1886111
lr,donkia,Donkia,15,,6.6480556,-10.9730556
lr,donola,Donola,05,,7.9975,-9.5305556
lr,dontine,Dontine,09,,7.2305556,-8.8919444
lr,donva,Donva,01,,6.85,-9.8833333
lr,donya,Donya,01,,6.6666667,-9.5166667
lr,dooaple,Dooaple,09,,7.2075,-8.4658333
lr,doodwicken,Doodwicken,10,,5.1763889,-8.5677778
lr,dopawe,Dopawe,11,,6.0944444,-9.9877778
lr,dopie,Dopie,09,,7.2733333,-8.6722222
lr,dople,Dople,09,,7.285,-8.4469444
lr,dorabli,Dorabli,11,,6.1819444,-9.805
lr,dorbamana,Dorbamana,05,,7.7269444,-10.3458333
lr,doregba,Doregba,11,,6.0208333,-10.1488889
lr,dorogba,Dorogba,11,,6.0208333,-10.1488889
lr,dorwah,Dorwah,18,,6.1327778,-9.2355556
lr,dorwein,Dorwein,11,,6.2319444,-10.2786111
lr,dosoni,Dosoni,11,,6.5958333,-9.2869444
lr,doswahn,Doswahn,16,,5.0277778,-8.2652778
lr,dota,Dota,01,,6.5166667,-9.5166667
lr,dotia,Dotia,09,,7.2483333,-8.6563889
lr,do town,Do Town,01,,6.9311111,-9.1583333
lr,douampa,Douampa,09,,6.8644444,-8.955
lr,doue,Doue,11,,6.15,-10.0833333
lr,doueh,Doueh,11,,6.15,-10.0833333
lr,douhjih,Douhjih,09,,6.8791667,-8.9536111
lr,doumpa,Doumpa,09,,6.8091667,-8.88
lr,dounilah,Dounilah,01,,6.85,-9.5666667
lr,doupied,Doupied,09,,7.285,-8.4469444
lr,doupplay,Doupplay,09,,7.285,-8.4469444
lr,dourgomai,Dourgomai,05,,8.1838889,-9.7316667
lr,dowa,Dowa,15,,6.7397222,-10.76
lr,dowaeta,Dowaeta,01,,6.5,-9.5166667
lr,dowe,Dowe,09,,6.4613889,-8.7069444
lr,dowe town,Dowe Town,09,,6.4613889,-8.7069444
lr,dowinbli,Dowinbli,11,,6.2786111,-10.1683333
lr,dowin,Dowin,09,,7.0225,-8.7513889
lr,dowo,Dowo,09,,6.8575,-8.9130556
lr,doyeloi,Doyeloi,09,,6.4880556,-8.7594444
lr,doyia,Doyia,13,,5.04,-7.9688889
lr,dozohn,Dozohn,11,,6.5958333,-9.2869444
lr,dozohn town,Dozohn Town,02,,5.1813889,-8.3097222
lr,dozozohn,Dozozohn,02,,6.0627778,-8.2125
lr,drill,Drill,16,,4.9841667,-8.6502778
lr,drobia,Drobia,01,,6.6894444,-9.2827778
lr,dro bli,Dro Bli,11,,6.2663889,-9.6061111
lr,dro,Dro,01,,6.6894444,-9.2827778
lr,dro,Dro,18,,5.9780556,-9.1183333
lr,droe,Droe,10,,5.1166667,-8.9666667
lr,drohblee,Drohblee,11,,6.3372222,-9.7344444
lr,dro town,Dro Town,18,,5.9780556,-9.1183333
lr,drouzohn,Drouzohn,02,,5.7944444,-7.7930556
lr,droya,Droya,09,,6.1030556,-8.9975
lr,droya town,Droya Town,09,,6.1030556,-8.9975
lr,drubo,Drubo,02,,5.8919444,-7.6777778
lr,drugbor,Drugbor,02,,5.8569444,-7.6713889
lr,duabo,Duabo,02,,5.7036111,-8.0988889
lr,duafe town,Duafe Town,15,,6.7894444,-10.7205556
lr,duanko,Duanko,15,,6.6383333,-10.8563889
lr,duanpa,Duanpa,09,,6.8644444,-8.955
lr,duapie,Duapie,09,,7.1152778,-8.6491667
lr,duaplay,Duaplay,09,,7.1152778,-8.6491667
lr,duaple,Duaple,09,,7.1152778,-8.6491667
lr,duata,Duata,01,,6.7452778,-9.46
lr,duatown,Duatown,14,,6.3058333,-10.6419444
lr,duayi,Duayi,09,,6.8791667,-8.9536111
lr,duazohn,Duazohn,17,,6.2277778,-10.5997222
lr,dubabli,Dubabli,11,,5.9,-9.7833333
lr,dube,Dube,02,,5.8919444,-7.6777778
lr,dubli,Dubli,01,,6.9,-10.3166667
lr,dubobli,Dubobli,11,,6.2663889,-9.6061111
lr,dubonane,Dubonane,02,,5.1738889,-8.0038889
lr,dubongbli,Dubongbli,17,,6.2883333,-10.4622222
lr,dubwe,Dubwe,02,,5.8919444,-7.6777778
lr,dudu,Dudu,11,,6.4333333,-10.1666667
lr,dudwiokahn,Dudwiokahn,10,,5.1763889,-8.5677778
lr,duebli,Duebli,11,,5.9166667,-9.95
lr,due,Due,02,,5.5983333,-8.2544444
lr,duehn town,Duehn Town,11,,5.9333333,-10.05
lr,duela,Duela,09,,7.3922222,-8.4094444
lr,duen,Duen,11,,5.9666667,-10.0333333
lr,duevi,Duevi,09,,6.8833333,-9.0166667
lr,dueyi,Dueyi,09,,6.8791667,-8.9536111
lr,dugba,Dugba,02,,5.865,-8.8216667
lr,dugbayiema,Dugbayiema,12,,7.1333333,-11.3166667
lr,dugbe,Dugbe,11,,6.0833333,-10.1666667
lr,dugboke,Dugboke,13,,4.9538889,-7.9266667
lr,duge,Duge,02,,6.27,-8.5136111
lr,dugee,Dugee,02,,6.27,-8.5136111
lr,dugwata,Dugwata,11,,6.3666667,-10.0333333
lr,duija,Duija,02,,6.13,-8.6008333
lr,dui town,Dui Town,02,,5.7441667,-7.895
lr,dukaduo,Dukaduo,11,,6.425,-10.06
lr,dukahn,Dukahn,16,,5.1047222,-8.2155556
lr,dukai,Dukai,17,,6.6911111,-10.155
lr,dukata,Dukata,17,,6.6911111,-10.155
lr,dukia,Dukia,09,,7.1055556,-9.1172222
lr,dukobongoma,Dukobongoma,12,,7.0477778,-11.1997222
lr,duko,Duko,05,,8.0333333,-10.4166667
lr,dukulela,Dukulela,17,,6.5333333,-10.3166667
lr,dukuley,Dukuley,17,,6.7833333,-10.3
lr,dukwia,Dukwia,11,,6.2422222,-10.2333333
lr,dulakui,Dulakui,02,,6.1694444,-8.5761111
lr,dulamo,Dulamo,17,,6.7272222,-9.7688889
lr,dulee,Dulee,09,,7.4825,-8.4436111
lr,dulobli,Dulobli,11,,6.2663889,-9.6061111
lr,dumabli,Dumabli,17,,6.2811111,-10.4783333
lr,dumagbe,Dumagbe,12,,7.0702778,-11.3152778
lr,dumamana,Dumamana,05,,7.7269444,-10.3458333
lr,dumpa,Dumpa,09,,6.8091667,-8.88
lr,dumwi,Dumwi,01,,6.8166667,-10.2333333
lr,dunbar farm,Dunbar Farm,01,,7.0333333,-9.2666667
lr,dundunwehn,Dundunwehn,11,,6.3725,-10.0711111
lr,dunila,Dunila,01,,6.85,-9.5666667
lr,dunn farm,Dunn Farm,11,,6.4,-9.5833333
lr,dunville,Dunville,10,,4.9969444,-8.9258333
lr,duoble,Duoble,09,,6.6022222,-8.5394444
lr,duo,Duo,09,,6.9316667,-9.115
lr,duogatua,Duogatua,09,,7.3005556,-8.6247222
lr,duogba,Duogba,16,,4.6763889,-7.9097222
lr,duogi-bli,Duogi-Bli,02,,6.27,-8.5136111
lr,duogmai,Duogmai,05,,8.1838889,-9.7316667
lr,duogomai,Duogomai,05,,8.1838889,-9.7316667
lr,duogotua,Duogotua,09,,7.3005556,-8.6247222
lr,duogotuahn,Duogotuahn,09,,7.3005556,-8.6247222
lr,duojalamai,Duojalamai,05,,8.4047222,-9.8680556
lr,duojamai,Duojamai,05,,8.4047222,-9.8680556
lr,duonweay,Duonweay,09,,7.0158333,-8.7788889
lr,duople,Duople,09,,7.2075,-8.4658333
lr,duorgumai,Duorgumai,05,,8.1838889,-9.7316667
lr,duo town,Duo Town,09,,6.9316667,-9.115
lr,duo town,Duo Town,10,,5.3405556,-9.2963889
lr,duou town,Duou Town,02,,5.7036111,-8.0988889
lr,duowi,Duowi,09,,7.0225,-8.7513889
lr,duowin,Duowin,09,,7.0225,-8.7513889
lr,duoyamai,Duoyamai,05,,8.1838889,-9.7316667
lr,duoyibli,Duoyibli,02,,6.27,-8.5136111
lr,dupa,Dupa,14,,6.4113889,-10.6633333
lr,dupa town,Dupa Town,14,,6.4113889,-10.6633333
lr,duport,Duport,14,,6.2602778,-10.6594444
lr,dusa,Dusa,05,,6.9969444,-10.8252778
lr,dusa number 1,Dusa Number 1,05,,6.9969444,-10.8252778
lr,dusa number one,Dusa Number One,05,,6.9969444,-10.8252778
lr,du side village,Du Side Village,17,,6.3491667,-10.4633333
lr,dutoa town,Dutoa Town,10,,5.1988889,-8.5211111
lr,duwa,Duwa,02,,6.2747222,-8.1694444
lr,duwipa,Duwipa,11,,6.3,-9.65
lr,dvabli,Dvabli,09,,7.2075,-8.4658333
lr,dwabli,Dwabli,11,,6.2166667,-9.8
lr,dwa,Dwa,01,,6.8863889,-9.4158333
lr,dwahn town,Dwahn Town,14,,6.35,-10.7333333
lr,dwannah town,Dwannah Town,05,,6.9861111,-10.4275
lr,dwanta,Dwanta,17,,6.7,-10.25
lr,dwarzohn,Dwarzohn,17,,6.2277778,-10.5997222
lr,dwayen,Dwayen,10,,4.9463889,-8.7252778
lr,dwe,Dwe,02,,5.75,-7.85
lr,dwe,Dwe,11,,6.3636111,-10.2661111
lr,dwe,Dwe,14,,6.3,-10.65
lr,dwehjlu town,Dwehjlu Town,02,,5.5983333,-8.2544444
lr,dweh town,Dweh Town,11,,6.3636111,-10.2661111
lr,dweka,Dweka,02,,5.2558333,-7.9702778
lr,dweke,Dweke,16,,5.0586111,-8.0988889
lr,dwekehn,Dwekehn,02,,5.1813889,-8.3097222
lr,dwekehn,Dwekehn,16,,5.1025,-8.0777778
lr,dweta,Dweta,11,,6.35,-10.2833333
lr,dwe town,Dwe Town,14,,6.3058333,-10.6419444
lr,dwie,Dwie,10,,4.9463889,-8.7252778
lr,edina,Edina,11,,5.925,-10.0772222
lr,elizabeth collinsville,Elizabeth Collinsville,16,,4.6527778,-8.0919444
lr,elwa,Elwa,14,,6.2386111,-10.69
lr,engla mission,Engla Mission,11,,5.9333333,-9.8666667
lr,eston,Eston,05,,7.7841667,-9.5275
lr,eston town,Eston Town,05,,7.7841667,-9.5275
lr,fabalahun,Fabalahun,05,,8.4166667,-10.1
lr,fabli,Fabli,11,,6.0833333,-9.85
lr,fada bla,Fada Bla,01,,6.8841667,-9.3797222
lr,fa,Fa,11,,6.3333333,-9.6833333
lr,fa,Fa,18,,6.0294444,-9.3936111
lr,fafini,Fafini,05,,8.2663889,-9.73
lr,fagba,Fagba,11,,6.1166667,-10.0
lr,fahia,Fahia,12,,6.6775,-11.2091667
lr,fahi,Fahi,12,,6.6775,-11.2091667
lr,fahnbulleh,Fahnbulleh,12,,6.85,-11.2833333
lr,fahn dehgar town,Fahn Dehgar Town,18,,6.3105556,-9.1769444
lr,fahnja,Fahnja,12,,7.0180556,-11.2616667
lr,fahpli,Fahpli,01,,7.2305556,-9.2844444
lr,fai,Fai,01,,6.8333333,-9.35
lr,faihensu,Faihensu,05,,8.3166667,-10.1333333
lr,fairplay,Fairplay,09,,6.9616667,-8.7533333
lr,fakolahun,Fakolahun,05,,8.1613889,-10.2741667
lr,falabli,Falabli,11,,5.6833333,-9.7
lr,fala,Fala,05,,6.8688889,-10.73
lr,falasa,Falasa,17,,6.5833333,-10.1666667
lr,falekehn,Falekehn,02,,5.6783333,-8.1188889
lr,faliah,Faliah,12,,6.6775,-11.2091667
lr,fali,Fali,12,,6.6775,-11.2091667
lr,fali,Fali,15,,6.6919444,-10.8569444
